"Date,Open,High,Low,Close,Volume"
"2005-08-12,12.871113768735341,12.995437079828948,12.65903225192357,12.739477157592773,22251600"
"2005-08-15,12.798078262156455,13.03250331708436,12.724821917096401,12.922616004943848,16251100"
"2005-08-16,12.739476939904131,12.783432439514929,12.5490073000845,12.5783109664917,24442100"
"2005-08-17,13.105765428225972,13.47205290378087,13.105765428225972,13.347515106201172,60149300"
"2005-08-18,13.25960487410198,13.398794484840971,13.200998942834344,13.274256706237793,25893400"
"2005-08-19,13.27425058748192,13.391462395988496,13.237621024026756,13.31087875366211,24349600"
"2005-08-22,13.347504755063275,13.567277908325195,13.340178843560402,13.567277908325195,25006200"
"2005-08-23,13.523329724003442,13.552633385800116,13.428095617715256,13.472049713134766,18216600"
"2005-08-24,13.384142007313928,13.559959792638798,13.193672390559767,13.200998306274414,22125900"
"2005-08-25,13.259601680693677,13.332859426453918,13.164366192022777,13.179018020629883,13778700"
"2005-08-26,13.200997996613733,13.252278008137816,13.047156564765968,13.157042503356934,17009500"
"2005-08-29,13.098437515159269,13.332862637505428,13.076461164231167,13.274256706237793,13179100"
"2005-08-30,13.171692966583082,13.259602546691895,13.135064789948379,13.259602546691895,14283900"
"2005-08-31,13.164369175509243,13.420770645141602,13.149718740857143,13.420770645141602,16716700"
"2005-09-01,13.362164463304985,13.369490379131003,12.92261929467296,12.988551139831543,31805000"
"2005-09-02,13.061810700541853,13.120416637949456,12.878666971483623,12.96657657623291,12028200"
"2005-09-06,13.025176048278809,13.069130130197896,12.929940573966537,13.025176048278809,17655400"
"2005-09-07,12.96657615446661,12.981226590385148,12.754128764977013,12.900644302368164,20485800"
"2005-09-08,12.944598826815781,13.171696659629879,12.900644723075322,13.01785659790039,22482600"
"2005-09-09,13.069130733326135,13.208320295980963,12.96657073835686,13.1643648147583,16974100"
"2005-09-12,13.149713778112115,13.157038294036072,13.017850135079783,13.025176048278809,10971300"
"2005-09-13,13.135072142415938,13.39879963309069,13.06914026974725,13.252284049987793,24010600"
"2005-09-14,13.274254978944322,13.325534987471313,12.995875793690034,13.061807632446289,18134300"
"2005-09-15,13.12041463068885,13.237626487572095,13.003202773805604,13.200998306274414,22837500"
"2005-09-16,13.20832261843906,13.230298965639422,12.973897535857281,13.127738952636719,20736500"
"2005-09-19,13.098435981575971,13.120413727206508,12.600286322762942,12.798080444335938,20231900"
"2005-09-20,12.768774336644094,12.842032069415684,12.475744802832777,12.512372970581055,20042300"
"2005-09-21,12.53435342104982,12.556329767542737,12.307254260603878,12.321906089782715,16503600"
"2005-09-22,12.314586093876876,12.54900988430656,12.234003789214178,12.380517959594727,15509700"
"2005-09-23,12.351208919088535,12.534352579704793,12.255973433093944,12.409814834594727,12203200"
"2005-09-26,12.519701697097322,12.585633531680893,12.277952102716009,12.358535766601562,16175500"
"2005-09-27,12.358533699637812,12.409813696342825,12.102132318837628,12.219344139099121,17125500"
"2005-09-28,12.299932919886531,12.38051520663074,12.146091468328137,12.248651504516602,13886600"
"2005-09-29,12.22667787110375,12.446449825312577,12.116791893999336,12.380517959594727,14473600"
"2005-09-30,12.395170531932,12.50505651556225,12.307260906662144,12.42447280883789,18099500"
"2005-10-03,12.527027005925753,12.636912925825703,12.439117431640625,12.439117431640625,16066900"
"2005-10-04,12.497724504836622,12.688194102344323,12.373186744822947,12.395164489746094,14021100"
"2005-10-05,12.39516337462271,12.453769291869909,12.204693794250488,12.204693794250488,15809200"
"2005-10-06,12.234000529848075,12.380514661194523,12.124113184743694,12.21202278137207,33168400"
"2005-10-07,12.248647203682218,12.446442687402032,12.226670859230154,12.365859031677246,20258200"
"2005-10-10,12.343884468078613,12.475748142915808,12.197368963309417,12.343884468078613,20810600"
"2005-10-11,12.395164051041839,12.52702772136282,12.226672204420746,12.329232215881348,21906900"
"2005-10-12,12.314582396241896,12.475749751726434,12.263302382142484,12.417143821716309,24840600"
"2005-10-13,12.556333314699305,12.820060725319832,12.483076942660919,12.717500686645508,25844700"
"2005-10-14,12.717496235937807,12.790752582338866,12.563654834490046,12.695518493652344,17716800"
"2005-10-17,12.695520291191512,12.74680029984301,12.57830844362368,12.724823951721191,12716600"
"2005-10-18,12.563655130496501,12.666216532969823,12.483072868101726,12.622261047363281,15804200"
"2005-10-19,12.453774124195162,12.527031898498535,12.17539625857334,12.527031898498535,23149100"
"2005-10-20,12.52703414701072,12.651571966497345,12.358542213962957,12.453776359558105,20092100"
"2005-10-21,12.585638172523355,12.607614527304566,12.329236654294276,12.402494430541992,22087100"
"2005-10-24,12.453770229922219,12.490398406982422,12.248648805469065,12.490398406982422,12356900"
"2005-10-25,12.446442020858015,12.673539750777225,12.446442020858015,12.592957496643066,15504000"
"2005-10-26,12.54168406568507,12.592964089875712,12.358540323703707,12.402494430541992,16662900"
"2005-10-27,12.351207915305794,12.439116082783165,12.241320610046387,12.241320610046387,15096100"
"2005-10-28,12.080157465475265,12.087483380651744,11.82375602340029,11.984923362731934,31754800"
"2005-10-31,11.999573795809443,12.13143747443517,11.984923362731934,11.984923362731934,20021400"
"2005-11-01,11.933647076113816,11.955623431222666,11.691896690347322,11.74317741394043,24318000"
"2005-11-02,11.77247893990229,12.065508633402114,11.76515302290532,12.006902694702148,33687800"
"2005-11-03,12.219348922140222,12.527030420081728,12.138765240189267,12.373188972473145,32331300"
"2005-11-04,12.39516447556521,12.519702235436403,12.277952630660016,12.343884468078613,18417700"
"2005-11-07,12.439121758467957,12.607613654074498,12.380515820984128,12.541683197021484,17916800"
"2005-11-08,12.541681744710685,12.99587735829615,12.527029912717449,12.81273365020752,33767600"
"2005-11-09,12.842035260828968,13.157041214662328,12.739473850550883,13.127738952636719,28995700"
"2005-11-10,13.083789821164777,13.193675790651671,12.893320155325403,13.135069847106934,15759700"
"2005-11-11,13.149717985089652,13.259603923680615,12.988550637699086,13.157042503356934,17243600"
"2005-11-14,13.142390782287213,13.29623080179127,13.09843529333573,13.127738952636719,15448600"
"2005-11-15,13.149759305362432,13.215801734990668,12.951632016477719,13.017674446105957,16649800"
"2005-11-16,13.047023450436166,13.135079064489307,12.892924026415045,13.039685249328613,18512100"
"2005-11-17,12.621416740895546,12.746163352158092,12.489331929015359,12.724148750305176,49217400"
"2005-11-18,12.84155245900279,12.966299024589256,12.555369737794248,12.650763511657715,24831400"
"2005-11-21,12.636092535092521,12.870910770729623,12.049050445046626,12.77551555633545,14730500"
"2005-11-22,12.775514484466443,13.179105712559243,12.746163082236112,12.870909690856934,21882900"
"2005-11-23,12.878246717000728,13.252486549410385,12.841557113666285,13.171769142150879,22574900"
"2005-11-25,13.135074596541642,13.575356715899888,13.135074596541642,13.428595542907715,15123600"
"2005-11-28,13.45795295261748,13.479967556001466,13.237812517252637,13.281840324401855,18735700"
"2005-11-29,13.318523733133736,13.472623085879615,13.259819551044378,13.325861930847168,16954400"
"2005-11-30,13.245151541458627,13.413927396487642,13.237814738718182,13.289180755615234,14386300"
"2005-12-01,13.36255731608568,13.788164570372224,13.333205912118265,13.678092956542969,32124900"
"2005-12-02,13.692764037331274,13.927580776295702,13.656074446724896,13.817510604858398,21737000"
"2005-12-05,13.7367958913103,13.86888069597209,13.501979082853152,13.60471248626709,19892000"
"2005-12-06,13.678092863840744,14.081685512702377,13.66341786176585,13.905572891235352,30626200"
"2005-12-07,13.868884565935014,14.044997221420214,13.86154636367076,13.934926986694336,24260100"
"2005-12-08,14.008302583864852,14.103696379837148,13.634062800370215,13.744132995605469,32105800"
"2005-12-09,13.619387199017842,13.810176201758537,13.509316997333974,13.795499801635742,20226600"
"2005-12-12,13.920248228963134,14.081685852247944,13.810178012844505,14.022981643676758,19080600"
"2005-12-13,13.97161612253242,14.287150379825732,13.942263317415582,14.089024543762207,21285000"
"2005-12-14,14.015645811982166,14.052335423684468,13.868884565935014,13.934926986694336,21703400"
"2005-12-15,13.934930806484198,13.993635041071046,13.861550163345802,13.956945419311523,15142500"
"2005-12-16,13.96427549023012,14.030317890626984,13.890894889831543,13.890894889831543,24606500"
"2005-12-19,13.92024846411987,13.986290874830459,13.487304393736572,13.523995399475098,20689800"
"2005-12-20,13.52399072523811,13.597371311734197,13.289173968145253,13.428595542907715,19699700"
"2005-12-21,13.333207439851654,13.58270070044608,13.25248862035967,13.318531036376953,18897600"
"2005-12-22,13.311188130006927,13.5093153080338,13.311188130006927,13.450611114501953,13764600"
"2005-12-23,13.501975059509277,13.656074418902076,13.443270874887773,13.501975059509277,7113000"
"2005-12-27,13.553342423360684,13.619384812723224,13.318525661013124,13.347878456115723,7164700"
"2005-12-28,13.340548016379296,13.428603653664803,13.215801363875563,13.362561225891113,13357900"
"2005-12-29,13.355219635108618,13.457951641655745,13.230473027321983,13.252486228942871,7917400"
"2005-12-30,13.208459377993854,13.311191391944705,13.113065564985023,13.16443157196045,10409500"
"2006-01-03,13.237808937805902,13.494638909746245,13.017667162347696,13.450611114501953,17129900"
"2006-01-04,13.465293554121416,13.641406213731575,13.362560119634573,13.568025588989258,17032500"
"2006-01-05,13.546009111147105,13.76615095497523,13.546009111147105,13.722123146057129,18382000"
"2006-01-06,13.86888055057346,14.265134960404577,13.788163148274155,14.21376895904541,27346100"
"2006-01-09,14.213762360145159,14.375198489413785,14.177071376480983,14.323832511901855,18700200"
"2006-01-10,14.301829816355141,14.558661317136233,14.257801998958666,14.521971702575684,26595500"
"2006-01-11,14.595355610244436,15.241103670609952,14.433919294962822,15.153046607971191,47633800"
"2006-01-12,15.086992497965419,15.453894076026183,14.866852110976339,15.27778148651123,49071800"
"2006-01-13,14.969586491803927,14.976924692489407,14.624699457298412,14.78613567352295,43514700"
"2006-01-17,14.455930218066435,14.507296241643882,14.243126520823678,14.499958038330078,33912500"
"2006-01-18,14.47059791566613,14.822824498715605,14.331176321986227,14.485274314880371,45441300"
"2006-01-19,14.874189435549198,14.998936020736643,14.543977474871149,14.668724060058594,45442900"
"2006-01-20,14.595349959176334,14.676068785373966,13.942265346105268,13.993631362915039,36845500"
"2006-01-23,14.103696285581133,14.169738682204613,13.876217696999403,13.927583694458008,25884000"
"2006-01-24,13.956936492787758,14.191753280951927,13.758809302917319,13.927583694458008,31776000"
"2006-01-25,14.07434070207109,14.096353894654644,13.788158001540545,13.920241355895996,26159900"
"2006-01-26,14.125714337365029,14.492616008465419,13.964278105943626,14.47793960571289,41570300"
"2006-01-27,14.654056749238281,14.676071360141416,14.301831372503502,14.492620468139648,30374500"
"2006-01-30,14.573327078215202,14.610016665977087,14.272467979789967,14.3678617477417,16439400"
"2006-01-31,14.29449097869624,14.309167383716309,13.85420862542732,13.978955268859863,36911600"
"2006-02-01,13.920252768453686,14.265141330946332,13.832197126690724,14.184422492980957,35925700"
"2006-02-02,14.11837850687737,14.338520386277144,13.810180995412916,13.839533805847168,25979300"
"2006-02-03,13.868883288084238,13.912911097994161,13.648742838915775,13.707447052001953,30173500"
"2006-02-06,13.678096905875577,14.067013267972872,13.64140729041809,14.000970840454102,27082300"
"2006-02-07,14.030314739523675,14.33117387393045,13.978947351048424,14.309159278869629,33818400"
"2006-02-08,14.602688479027094,14.749449729919434,14.45592862775377,14.749449729919434,36722800"
"2006-02-09,14.815486712128468,15.182388305002052,14.683401914755018,14.73476791381836,42755600"
"2006-02-10,14.756780067780324,14.756780067780324,14.492610516811235,14.646708488464355,26658300"
"2006-02-13,14.521966783726239,14.705417593629084,14.35319097490548,14.573332786560059,22929000"
"2006-02-14,14.690921043984178,14.89669733347237,14.551287083198037,14.889348030090332,25472300"
"2006-02-15,14.911390593548628,15.065721704024973,14.764407382083336,15.036324501037598,29766200"
"2006-02-16,15.2935515791352,15.359693915082184,14.55863798126776,14.668874740600586,58252300"
"2006-02-17,14.632122771799452,14.698265076783843,14.352856352104308,14.492488861083984,42116400"
"2006-02-21,14.492492855745395,14.54393797515236,14.0221486921997,14.176481246948242,33953400"
"2006-02-22,14.125036904403938,14.39695551499415,13.985404349256772,14.132386207580566,30943200"
"2006-02-23,14.125033259749868,14.31611088783005,13.963352836790895,14.007447242736816,22791600"
"2006-02-24,14.01480081490258,14.044198028982327,13.735534289826575,13.816373825073242,27051700"
"2006-02-27,13.625298292306837,13.647344802346796,13.404823379752486,13.522409439086914,43129800"
"2006-02-28,13.522411316332562,13.632648087045133,13.382777325837122,13.463618278503418,34342600"
"2006-03-01,13.56649702635806,13.897208527715177,13.5371012272017,13.853114128112793,40122400"
"2006-03-02,13.735531728959835,14.029496806268563,13.72818242681011,13.978053092956543,34403800"
"2006-03-03,13.831069588264292,14.000099329259157,13.684087753295898,13.684087753295898,26098700"
"2006-03-06,13.779628583408224,13.904563938633911,13.625297416107479,13.639994621276855,19739500"
"2006-03-07,13.595896895579374,13.684087113828038,13.426867162483397,13.470961570739746,22313600"
"2006-03-08,13.404823354564448,13.426871266299374,12.92712981419888,13.140254020690918,55643500"
"2006-03-09,13.235792654828359,13.368077312620414,12.993271249455024,13.007969856262207,27467400"
"2006-03-10,13.059410474140275,13.272534615239817,12.890380741244783,13.074109077453613,25355100"
"2006-03-13,13.081458606727137,13.30193347868042,13.066761403319163,13.176998138427734,19105600"
"2006-03-14,13.110853361820356,13.573848123268416,13.10350406062456,13.493008613586426,21252200"
"2006-03-15,13.493014357307784,13.713487880089536,13.412173411477454,13.647345542907715,22895000"
"2006-03-16,13.625297324800933,13.625297324800933,12.97857264264784,13.007969856262207,30503600"
"2006-03-17,12.971220862825321,13.007967372827768,12.691954395486876,12.85363483428955,42849500"
"2006-03-20,12.912427848557435,12.971220862825321,12.802191122022156,12.85363483428955,22004400"
"2006-03-21,12.868335723876953,13.162300847428465,12.794844092555005,12.868335723876953,28232900"
"2006-03-22,12.971223253031722,13.030016278133393,12.816892087790942,12.985921859741211,26983000"
"2006-03-23,12.978571266426561,13.154950324200994,12.905079641919846,12.934476852416992,18886300"
"2006-03-24,12.956523920361162,13.191697409327238,12.860985785575108,13.184348106384277,20188200"
"2006-03-27,13.235789183290898,13.287232891886875,13.088805957243027,13.118203163146973,19200400"
